,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
1532,CD47_SIRPG,CD47,SIRPG,B cell,CD8 T cell,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.3096774193548387
109,TGFB1_TGFBR3,TGFB1,TGFBR3,B cell,Distal_tubules_and_collecting_duct,False,NA,NA,0.21621621621621626,True,-18.1543589009868,0.0108459579092956,1
1148,JAG1_NOTCH2,JAG1,NOTCH2,Distal_tubules_and_collecting_duct,MNP,False,NA,NA,0.2882882882882883,True,-5.185172494183711,0.0035674841016713897,1
1122,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,Loop_of_Henle,False,NA,NA,0.10559006211180123,True,-4.8368024444167315,0.00154622415495639,1
978,SIRPA_CD47,SIRPA,CD47,MNP,CD8 T cell,True,-5.34035938616956,0.0190914441331754,1,True,-5.21611639328334,0.00179869684824925,1
498,CD74_APP,CD74,APP,Private,Mast cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.2307692307692308
255,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,CD8 T cell,B cell,False,NA,NA,"[0.3290322580645161, 0.10967741935483873]",True,-56.6277070258774,0.000458079848881171,1
1230,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Podocytes,Distal_tubules_and_collecting_duct,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
720,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mesangial_cells,B cell,False,NA,NA,"[0.9576271186440678, 0.3389830508474576]",True,-3.15170077783893,0.00163958384977319,1
770,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Nephron_epithelium,Loop_of_Henle,False,NA,NA,"[0.726913730255164, 0.17496962332928312]",True,-3.15170077783893,0.00163958384977319,1
1291,PODXL_SELL,PODXL,SELL,Endothelium,B cell,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.6621621621621622
1249,PLXNB1_SEMA4D,PLXNB1,SEMA4D,Distal_tubules_and_collecting_duct,NK cell,False,NA,NA,0.2364864864864865,True,-2.2159663770794,0.00815986438104258,1
1088,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,CD8 T cell,False,NA,NA,0.16441441441441446,True,-4.8368024444167315,0.00154622415495639,1
1371,HLA-E_KLRC1,HLA-E,KLRC1,Mesangial_cells,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.3441981747066493
337,CD74_APP,CD74,APP,Distal_tubules_and_collecting_duct,DC,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.9565217391304348
336,CD74_APP,CD74,APP,Distal_tubules_and_collecting_duct,CD8 T cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.14838709677419354
52,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Distal_tubules_and_collecting_duct,Endothelium,False,NA,NA,0.2072072072072072,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
1447,HLA-E_KLRK1,HLA-E,KLRK1,DC,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10039113428943937
590,NRP1_VEGFB,NRP1,VEGFB,Endothelium,DC,True,-6.5367172113572805,0.00477973732505578,1,False,NA,NA,0.43478260869565216
1505,LILRA4_BST2,LILRA4,BST2,DC,MNP,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
681,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Loop_of_Henle,Mast cell,False,NA,NA,"[0.7917222963951935, 0.2650200267022697]",True,-3.15170077783893,0.00163958384977319,1
890,DLL1_NOTCH1,DLL1,NOTCH1,Distal_tubules_and_collecting_duct,Mesangial_cells,False,NA,NA,0.22297297297297294,True,-3.63167325862043,0.003762413966590471,1
1336,VEGFA_FLT1,VEGFA,FLT1,Mast cell,Endothelium,True,-161.272711131136,1.85543111015361e-13,1,False,NA,NA,0.7355072463768116
63,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Mesangial_cells,Distal_tubules_and_collecting_duct,False,NA,NA,0.1016949152542373,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
562,NRP1_VEGFA,NRP1,VEGFA,Endothelium,Distal_tubules_and_collecting_duct,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
18,COL4A5_a1b1 complex,COL4A5,"['ITGA1', 'ITGB1']",Podocytes,Proximal_tubular_cells,True,-4.64555523715494,0.0063016608218016,1,False,NA,NA,"[0.11180124223602483, 0.2712215320910973]"
137,TGFB1_TGFBR3,TGFB1,TGFBR3,MNP,Distal_tubules_and_collecting_duct,False,NA,NA,0.476923076923077,True,-18.1543589009868,0.0108459579092956,1
487,CD74_APP,CD74,APP,Podocytes,Nephron_epithelium,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.22023086269744835
1087,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,B cell,False,NA,NA,0.16441441441441446,True,-4.8368024444167315,0.00154622415495639,1
38,COL4A3_a2b1 complex,COL4A3,"['ITGB1', 'ITGA2']",Podocytes,Distal_tubules_and_collecting_duct,True,-11.1362155380015,0.0132613800893692,1,False,NA,NA,"[0.759009009009009, 0.34459459459459457]"
777,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Nephron_epithelium,Private,False,NA,NA,"[0.726913730255164, 0.17496962332928312]",True,-3.15170077783893,0.00163958384977319,1
424,CD74_APP,CD74,APP,NK cell,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
1043,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Loop_of_Henle,Mast cell,False,NA,NA,0.1054739652870494,True,-4.8368024444167315,0.00154622415495639,1
415,CD74_APP,CD74,APP,Mesangial_cells,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
1041,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Loop_of_Henle,Endothelium,False,NA,NA,0.1054739652870494,True,-4.8368024444167315,0.00154622415495639,1
4,COL4A3_a10b1 complex,COL4A3,"['ITGA10', 'ITGB1']",Podocytes,Mesangial_cells,True,-11.1362155380015,0.0132613800893692,1,False,NA,NA,"[0.1694915254237288, 0.7288135593220338]"
453,CD74_APP,CD74,APP,Nephron_epithelium,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
1039,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Loop_of_Henle,DC,False,NA,NA,0.1054739652870494,True,-4.8368024444167315,0.00154622415495639,1
279,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,Mesangial_cells,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
956,CD46_JAG1,CD46,JAG1,Nephron_epithelium,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
185,TGFB3_TGFBR3,TGFB3,TGFBR3,Mesangial_cells,Podocytes,False,NA,NA,0.1016949152542373,True,-18.1543589009868,0.0108459579092956,1
621,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,Mast cell,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
982,SIRPA_CD47,SIRPA,CD47,MNP,Loop_of_Henle,True,-5.34035938616956,0.0190914441331754,1,True,-5.21611639328334,0.00179869684824925,1
1574,CD47_SIRPG,CD47,SIRPG,CD8 T cell,CD8 T cell,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.3096774193548387
458,CD74_APP,CD74,APP,Nephron_epithelium,Podocytes,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.5366795366795367
1028,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Distal_tubules_and_collecting_duct,Mast cell,False,NA,NA,0.231981981981982,True,-4.8368024444167315,0.00154622415495639,1
327,CD74_APP,CD74,APP,DC,Mast cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.2307692307692308
893,PLXNB2_SEMA4C,PLXNB2,SEMA4C,DC,Distal_tubules_and_collecting_duct,True,-4.08481368770848,0.0272985694750045,1,False,NA,NA,0.10135135135135136
786,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Neutrophil,MNP,False,NA,NA,"[0.8840579710144928, 0.15217391304347827]",True,-3.15170077783893,0.00163958384977319,1
567,NRP1_VEGFA,NRP1,VEGFA,Mesangial_cells,Distal_tubules_and_collecting_duct,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
380,CD74_APP,CD74,APP,MNP,Distal_tubules_and_collecting_duct,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.8896396396396397
878,HLA-B_KIR3DL2,HLA-B,KIR3DL2,MNP,NK cell,True,-111.47508871951,0.00899441551017485,1,False,NA,NA,0.10951760104302476
1198,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Distal_tubules_and_collecting_duct,B cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
73,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,False,NA,NA,0.2072072072072072,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
952,CD46_JAG1,CD46,JAG1,NK cell,Mesangial_cells,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.4915254237288136
205,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,NK cell,DC,False,NA,NA,"[0.3441981747066493, 0.96870925684485]",True,-56.6277070258774,0.000458079848881171,1
864,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mesangial_cells,Mesangial_cells,False,NA,NA,"[0.9576271186440678, 0.3389830508474576]",True,-3.15170077783893,0.00163958384977319,1
1112,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,Nephron_epithelium,False,NA,NA,0.11648351648351647,True,-4.8368024444167315,0.00154622415495639,1
213,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,NK cell,Nephron_epithelium,False,NA,NA,"[0.3441981747066493, 0.96870925684485]",True,-56.6277070258774,0.000458079848881171,1
431,CD74_APP,CD74,APP,NK cell,Private,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.19702970297029704
1429,HLA-E_KLRC2,HLA-E,KLRC2,Neutrophil,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10967741935483873
1085,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Podocytes,Podocytes,False,NA,NA,0.11969111969111967,True,-4.8368024444167315,0.00154622415495639,1
350,CD74_APP,CD74,APP,Endothelium,CD8 T cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.14838709677419354
899,PLXNB2_SEMA4C,PLXNB2,SEMA4C,MNP,Endothelium,True,-4.08481368770848,0.0272985694750045,1,False,NA,NA,0.10869565217391304
547,CD74_APP,CD74,APP,Th cell,Th cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.1839080459770115
937,CD46_JAG1,CD46,JAG1,Endothelium,Distal_tubules_and_collecting_duct,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.2882882882882883
1329,EREG_ERBB4,EREG,ERBB4,MNP,Mesangial_cells,False,NA,NA,0.3197802197802197,True,-1.85113453873652,0.0280744304564399,1
857,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,CD8 T cell,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
604,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,B cell,Loop_of_Henle,False,NA,NA,"[1.0, 0.472972972972973]",True,-3.15170077783893,0.00163958384977319,1
1076,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Proximal_tubular_cells,NK cell,False,NA,NA,0.2587991718426501,True,-4.8368024444167315,0.00154622415495639,1
781,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Neutrophil,CD8 T cell,False,NA,NA,"[0.8840579710144928, 0.15217391304347827]",True,-3.15170077783893,0.00163958384977319,1
1585,CD47_SIRB1 complex,CD47,"['SIRPB1', 'TYROBP']",NK cell,MNP,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,"[0.1934065934065934, 0.9813186813186812]"
305,CD74_APP,CD74,APP,B cell,Proximal_tubular_cells,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.43685300207039335
1283,PODXL_SELL,PODXL,SELL,Distal_tubules_and_collecting_duct,B cell,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.6621621621621622
652,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Distal_tubules_and_collecting_duct,Mesangial_cells,False,NA,NA,"[0.9842342342342344, 0.8490990990990991]",True,-3.15170077783893,0.00163958384977319,1
924,NOTCH1_JAG1,NOTCH1,JAG1,Endothelium,Endothelium,True,-3.63167325862043,0.003762413966590471,1,False,NA,NA,0.11801242236024845
1074,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Proximal_tubular_cells,Mast cell,False,NA,NA,0.2587991718426501,True,-4.8368024444167315,0.00154622415495639,1
1158,JAG1_NOTCH2,JAG1,NOTCH2,Mesangial_cells,DC,False,NA,NA,0.4915254237288136,True,-5.185172494183711,0.0035674841016713897,1
39,COL4A3_a2b1 complex,COL4A3,"['ITGB1', 'ITGA2']",Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,True,-11.1362155380015,0.0132613800893692,1,False,NA,NA,"[0.759009009009009, 0.34459459459459457]"
606,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,B cell,Mast cell,False,NA,NA,"[1.0, 0.472972972972973]",True,-3.15170077783893,0.00163958384977319,1
485,CD74_APP,CD74,APP,Podocytes,Mesangial_cells,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.6186440677966102
1409,HLA-E_KLRC2,HLA-E,KLRC2,CD8 T cell,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.1029986962190352
277,CD94:NKG2C_HLA-E,"['KLRD1', 'KLRC2']",HLA-E,NK cell,MNP,False,NA,NA,"[0.96870925684485, 0.1029986962190352]",True,-56.6277070258774,0.000458079848881171,1
1384,HLA-E_KLRC1,HLA-E,KLRC1,Neutrophil,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
582,NRP2_VEGFA,NRP2,VEGFA,Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,False,NA,NA,0.10135135135135136,True,-161.272711131136,1.85543111015361e-13,1
1224,PLXNB2_SEMA4D,PLXNB2,SEMA4D,Mesangial_cells,NK cell,True,-4.08481368770848,0.0272985694750045,1,True,-2.2159663770794,0.00815986438104258,1
573,NRP1_VEGFA,NRP1,VEGFA,Proximal_tubular_cells,MNP,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
1300,PODXL_SELL,PODXL,SELL,Mesangial_cells,B cell,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.6621621621621622
789,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Neutrophil,NK cell,False,NA,NA,"[0.8840579710144928, 0.15217391304347827]",True,-3.15170077783893,0.00163958384977319,1
100,FN1_aVb5 complex,FN1,"['ITGAV', 'ITGB5']",Endothelium,Podocytes,False,NA,NA,0.3359213250517598,True,"[-33.6239706675212, -12.612690186001696]","[2.24673420633275e-09, 9.67900355473881e-08]","[1, 1]"
1082,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,DC,DC,False,NA,NA,0.3043478260869565,True,-4.8368024444167315,0.00154622415495639,1
1508,LILRA4_BST2,LILRA4,BST2,DC,NK cell,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
626,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,Podocytes,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
671,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Endothelium,Podocytes,False,NA,NA,"[0.99120082815735, 0.4818840579710145]",True,-3.15170077783893,0.00163958384977319,1
468,CD74_APP,CD74,APP,Neutrophil,MNP,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.3516483516483517
933,CD46_JAG1,CD46,JAG1,DC,Endothelium,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.11801242236024845
1365,HLA-E_KLRC1,HLA-E,KLRC1,MNP,Private,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15544554455445544
866,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,NKT cell,NKT cell,False,NA,NA,"[1.0, 0.15829145728643215]",True,-3.15170077783893,0.00163958384977319,1
72,THBS1_a3b1 complex,THBS1,"['ITGA3', 'ITGB1']",Proximal_tubular_cells,Podocytes,False,NA,NA,0.2111801242236025,True,"[-38.026134707711, -39.6176785934195]","[7.36142244746803e-08, 1.42091864873846e-09]","[1, 1]"
1363,HLA-E_KLRC1,HLA-E,KLRC1,MNP,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.3441981747066493
988,SIRPA_CD47,SIRPA,CD47,MNP,Private,True,-5.34035938616956,0.0190914441331754,1,True,-5.21611639328334,0.00179869684824925,1
142,TGFB1_TGFBR3,TGFB1,TGFBR3,MNP,Proximal_tubular_cells,False,NA,NA,0.476923076923077,True,-18.1543589009868,0.0108459579092956,1
252,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,NK cell,NK cell,False,NA,NA,"[0.3441981747066493, 0.96870925684485]",True,-56.6277070258774,0.000458079848881171,1
138,TGFB1_TGFBR3,TGFB1,TGFBR3,MNP,Endothelium,False,NA,NA,0.476923076923077,True,-18.1543589009868,0.0108459579092956,1
967,CD46_JAG1,CD46,JAG1,Proximal_tubular_cells,Mesangial_cells,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.4915254237288136
1267,TNFSF10_TNFRSF10D,TNFSF10,TNFRSF10D,B cell,Endothelium,True,-4.8368024444167315,0.00154622415495639,1,False,NA,NA,0.10144927536231883
935,CD46_JAG1,CD46,JAG1,Distal_tubules_and_collecting_duct,Endothelium,True,-12.6904585184301,6.27833014443044e-08,1,False,NA,NA,0.11801242236024845
505,CD74_APP,CD74,APP,Proximal_tubular_cells,B cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.32432432432432434
1415,HLA-E_KLRC2,HLA-E,KLRC2,Endothelium,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.1029986962190352
1136,DLL1_NOTCH2,DLL1,NOTCH2,Distal_tubules_and_collecting_duct,MNP,False,NA,NA,0.22297297297297294,True,-5.185172494183711,0.0035674841016713897,1
1350,HLA-E_KLRC1,HLA-E,KLRC1,Distal_tubules_and_collecting_duct,CD8 T cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.15483870967741936
1442,HLA-E_KLRK1,HLA-E,KLRK1,B cell,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10039113428943937
551,FLT1 complex_VEGFA,"['FLT1', 'KDR']",VEGFA,Endothelium,Podocytes,False,NA,NA,"[0.7355072463768116, 0.4316770186335404]",True,-161.272711131136,1.85543111015361e-13,1
1294,PODXL_SELL,PODXL,SELL,Endothelium,MNP,True,-92.3545642566545,0.0115656016195748,1,False,NA,NA,0.3989010989010989
1069,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Proximal_tubular_cells,DC,False,NA,NA,0.2587991718426501,True,-4.8368024444167315,0.00154622415495639,1
1588,CD47_SIRB1 complex,CD47,"['SIRPB1', 'TYROBP']",Private,MNP,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,"[0.1934065934065934, 0.9813186813186812]"
882,HLA-B_KIR3DL2,HLA-B,KIR3DL2,Nephron_epithelium,NK cell,True,-111.47508871951,0.00899441551017485,1,False,NA,NA,0.10951760104302476
728,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mesangial_cells,NK cell,False,NA,NA,"[0.9576271186440678, 0.3389830508474576]",True,-3.15170077783893,0.00163958384977319,1
1525,LILRA4_BST2,LILRA4,BST2,MNP,Nephron_epithelium,False,NA,NA,0.14175824175824175,True,-13.340345767669401,0.00012667437940071398,1
496,CD74_APP,CD74,APP,Private,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
998,SIRPA_CD47,SIRPA,CD47,Podocytes,Mast cell,True,-5.34035938616956,0.0190914441331754,1,True,-5.21611639328334,0.00179869684824925,1
557,NRP1_VEGFA,NRP1,VEGFA,DC,Proximal_tubular_cells,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
349,CD74_APP,CD74,APP,Endothelium,B cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.32432432432432434
593,NRP1_VEGFB,NRP1,VEGFB,Mesangial_cells,Distal_tubules_and_collecting_duct,True,-6.5367172113572805,0.00477973732505578,1,False,NA,NA,0.3040540540540541
1246,PLXNB1_SEMA4D,PLXNB1,SEMA4D,Distal_tubules_and_collecting_duct,B cell,False,NA,NA,0.2364864864864865,True,-2.2159663770794,0.00815986438104258,1
204,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,NK cell,CD8 T cell,False,NA,NA,"[0.3441981747066493, 0.96870925684485]",True,-56.6277070258774,0.000458079848881171,1
410,CD74_APP,CD74,APP,Mesangial_cells,Loop_of_Henle,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.37650200267022704
1107,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,Loop_of_Henle,False,NA,NA,0.11648351648351647,True,-4.8368024444167315,0.00154622415495639,1
1584,CD47_SIRB1 complex,CD47,"['SIRPB1', 'TYROBP']",Mesangial_cells,MNP,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,"[0.1934065934065934, 0.9813186813186812]"
1456,HLA-E_KLRK1,HLA-E,KLRK1,Loop_of_Henle,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10039113428943937
1166,DLL1_NOTCH4,DLL1,NOTCH4,Distal_tubules_and_collecting_duct,Endothelium,False,NA,NA,0.22297297297297294,True,-4.9064196914993605,0.0012356679553589,1
1033,TNFRSF11B_TNFSF10,TNFRSF11B,TNFSF10,Distal_tubules_and_collecting_duct,Podocytes,False,NA,NA,0.231981981981982,True,-4.8368024444167315,0.00154622415495639,1
1555,CD47_SIRPG,CD47,SIRPG,Mesangial_cells,CD8 T cell,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.3096774193548387
1520,LILRA4_BST2,LILRA4,BST2,MNP,Loop_of_Henle,False,NA,NA,0.14175824175824175,True,-13.340345767669401,0.00012667437940071398,1
235,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,Private,B cell,False,NA,NA,"[0.15544554455445544, 0.5603960396039604]",True,-56.6277070258774,0.000458079848881171,1
716,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,Podocytes,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
214,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,NK cell,Neutrophil,False,NA,NA,"[0.3441981747066493, 0.96870925684485]",True,-56.6277070258774,0.000458079848881171,1
197,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,CD8 T cell,Nephron_epithelium,False,NA,NA,"[0.15483870967741936, 0.3290322580645161]",True,-56.6277070258774,0.000458079848881171,1
1347,HLA-E_KLRC1,HLA-E,KLRC1,DC,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.3441981747066493
106,FGF1_FGFR1,FGF1,FGFR1,Podocytes,Mast cell,True,-90.87942550983959,1.34843239288181e-09,1,False,NA,NA,0.1153846153846154
1115,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,Proximal_tubular_cells,False,NA,NA,0.11648351648351647,True,-4.8368024444167315,0.00154622415495639,1
619,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,CD8 T cell,Loop_of_Henle,False,NA,NA,"[1.0, 0.2967741935483871]",True,-3.15170077783893,0.00163958384977319,1
84,FN1_a8b1 complex,FN1,"['ITGB1', 'ITGA8']",Endothelium,Endothelium,False,NA,NA,0.3359213250517598,True,"[-39.6176785934195, -7.870678057918298]","[1.42091864873846e-09, 3.897360999722429e-05]","[1, 1]"
1507,LILRA4_BST2,LILRA4,BST2,DC,Mesangial_cells,False,NA,NA,0.8695652173913043,True,-13.340345767669401,0.00012667437940071398,1
784,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Neutrophil,Endothelium,False,NA,NA,"[0.8840579710144928, 0.15217391304347827]",True,-3.15170077783893,0.00163958384977319,1
103,FN1_aVb5 complex,FN1,"['ITGAV', 'ITGB5']",Distal_tubules_and_collecting_duct,Distal_tubules_and_collecting_duct,False,NA,NA,0.12612612612612611,True,"[-33.6239706675212, -12.612690186001696]","[2.24673420633275e-09, 9.67900355473881e-08]","[1, 1]"
215,CD94:NKG2A_HLA-E,"['KLRC1', 'KLRD1']",HLA-E,NK cell,Podocytes,False,NA,NA,"[0.3441981747066493, 0.96870925684485]",True,-56.6277070258774,0.000458079848881171,1
565,NRP1_VEGFA,NRP1,VEGFA,Endothelium,Podocytes,True,-6.5367172113572805,0.00477973732505578,1,True,-161.272711131136,1.85543111015361e-13,1
697,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,MNP,Mesangial_cells,False,NA,NA,"[1.0, 0.8307692307692308]",True,-3.15170077783893,0.00163958384977319,1
709,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Mast cell,Endothelium,False,NA,NA,"[1.0, 0.5384615384615384]",True,-3.15170077783893,0.00163958384977319,1
1537,CD47_SIRPG,CD47,SIRPG,DC,CD8 T cell,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,0.3096774193548387
484,CD74_APP,CD74,APP,Podocytes,Mast cell,True,-52.10705083307611,0.014348996468868,1,False,NA,NA,0.2307692307692308
782,FcRn complex_ALB,"['B2M', 'FCGRT']",ALB,Neutrophil,DC,False,NA,NA,"[0.8840579710144928, 0.15217391304347827]",True,-3.15170077783893,0.00163958384977319,1
873,HLA-B_KIR3DL2,HLA-B,KIR3DL2,CD8 T cell,NK cell,True,-111.47508871951,0.00899441551017485,1,False,NA,NA,0.10951760104302476
1462,HLA-E_KLRK1,HLA-E,KLRK1,Mast cell,NK cell,True,-56.6277070258774,0.000458079848881171,1,False,NA,NA,0.10039113428943937
1578,CD47_SIRB1 complex,CD47,"['SIRPB1', 'TYROBP']",CD8 T cell,MNP,True,-5.21611639328334,0.00179869684824925,1,False,NA,NA,"[0.1934065934065934, 0.9813186813186812]"
1271,TNFSF10_TNFRSF10D,TNFSF10,TNFRSF10D,Loop_of_Henle,Endothelium,True,-4.8368024444167315,0.00154622415495639,1,False,NA,NA,0.10144927536231883
