,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
1003,EPHB4_EFNB1,EPHB4,EFNB1,Endothelium,Mesangial_cells,True,3.24159033491154,0.0202650922620639,1,False,NA,NA,0.1271186440677966
273,EGFR_HBEGF,EGFR,HBEGF,Distal_tubules_and_collecting_duct,MNP,False,NA,NA,0.3851351351351352,True,1.9884037425335697,0.0272063147104403,1
554,HLA-A_KIR3DL1,HLA-A,KIR3DL1,Nephron_epithelium,NK cell,False,NA,NA,0.43681652490887,True,12.558750138482301,7.46798130740353e-05,1
793,CCL5_CCR1,CCL5,CCR1,Podocytes,MNP,True,2.9274540433678995,0.000339714595575179,1,True,2.89478592916485,3.55986110154396e-05,1
787,CCL5_CCR1,CCL5,CCR1,Endothelium,MNP,True,2.9274540433678995,0.000339714595575179,1,True,2.89478592916485,3.55986110154396e-05,1
969,CXCL12_CXCR4,CXCL12,CXCR4,Mesangial_cells,Podocytes,True,7.7426278931753885,1.18324783246116e-07,1,False,NA,NA,0.1969111969111969
41,COL6A2_a1b1 complex,COL6A2,"['ITGA1', 'ITGB1']",Mesangial_cells,Proximal_tubular_cells,True,4.61594485015236,0.00245883333636735,1,False,NA,NA,"[0.11180124223602483, 0.2712215320910973]"
1339,SELL_SELPLG,SELL,SELPLG,Private,DC,False,NA,NA,0.2099009900990099,True,1.65236939315672,0.0310098101938767,1
50,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",DC,Endothelium,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.3633540372670808, 0.6749482401656315]"
1092,CD55_ADGRE5,CD55,ADGRE5,Mesangial_cells,CD8 T cell,False,NA,NA,0.1694915254237288,True,4.21690878715005,0.00312233850766636,1
126,FN1_a4b1 complex,FN1,"['ITGB1', 'ITGA4']",Mesangial_cells,CD8 T cell,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.41935483870967744, 0.3548387096774194]"
1463,LTBR_LTB,LTBR,LTB,MNP,Private,False,NA,NA,0.2153846153846154,True,1.43943567105272,0.0402619482825343,1
1499,LTBR_LTB,LTBR,LTB,Proximal_tubular_cells,Private,False,NA,NA,0.2380952380952381,True,1.43943567105272,0.0402619482825343,1
1167,CD55_ADGRE5,CD55,ADGRE5,MNP,MNP,False,NA,NA,0.7824175824175824,True,4.21690878715005,0.00312233850766636,1
1150,CD55_ADGRE5,CD55,ADGRE5,Private,NK cell,False,NA,NA,0.3227722772277228,True,4.21690878715005,0.00312233850766636,1
1313,SELL_SELPLG,SELL,SELPLG,MNP,CD8 T cell,False,NA,NA,0.3989010989010989,True,1.65236939315672,0.0310098101938767,1
1459,LTBR_LTB,LTBR,LTB,MNP,Mast cell,False,NA,NA,0.2153846153846154,True,1.43943567105272,0.0402619482825343,1
677,PLXNB2_SEMA4C,PLXNB2,SEMA4C,MNP,Endothelium,False,NA,NA,0.2318681318681319,True,2.93285695767678,0.007871246116878429,1
366,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",Endothelium,Private,False,NA,NA,0.4384057971014493,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
227,TGFB3_TGFBR3,TGFB3,TGFBR3,Mesangial_cells,Proximal_tubular_cells,True,2.6481393259368,0.0189567092977734,1,False,NA,NA,0.2111801242236025
649,CCL5_CCR5,CCL5,CCR5,Loop_of_Henle,CD8 T cell,True,2.9274540433678995,0.000339714595575179,1,False,NA,NA,0.21935483870967745
1263,HLA-E_KLRK1,HLA-E,KLRK1,Mast cell,NK cell,False,NA,NA,0.7692307692307693,True,1.6996193448401398,0.0373947054533458,1
1149,CD55_ADGRE5,CD55,ADGRE5,Private,Mesangial_cells,False,NA,NA,0.3227722772277228,True,4.21690878715005,0.00312233850766636,1
242,THY1_aXb2 complex,THY1,"['ITGB2', 'ITGAX']",Mast cell,MNP,False,NA,NA,0.2307692307692308,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
855,TNFSF14_LTBR,TNFSF14,LTBR,CD8 T cell,Endothelium,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.11801242236024845
1197,CD48_CD244,CD48,CD244,CD8 T cell,NK cell,True,2.708436272920121,0.00398785903287079,1,False,NA,NA,0.19035202086049546
67,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Mesangial_cells,Distal_tubules_and_collecting_duct,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.20495495495495492, 0.759009009009009]"
187,FN1_a4b7 complex,FN1,"['ITGB7', 'ITGA4']",Mesangial_cells,B cell,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.2702702702702703, 0.2432432432432433]"
1178,PTPRC_CD22,PTPRC,CD22,DC,Mast cell,True,4.410688292133,4.76772725790391e-05,1,False,NA,NA,0.1153846153846154
206,FN1_aVb1 complex,FN1,"['ITGAV', 'ITGB1']",Distal_tubules_and_collecting_duct,Proximal_tubular_cells,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.14699792960662525, 0.2712215320910973]"
1190,PTPRC_CD22,PTPRC,CD22,Private,B cell,True,4.410688292133,4.76772725790391e-05,1,False,NA,NA,0.32432432432432434
240,THY1_aXb2 complex,THY1,"['ITGB2', 'ITGAX']",MNP,Mast cell,False,NA,NA,0.12197802197802195,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
699,TNF_TNFRSF1B,TNF,TNFRSF1B,MNP,B cell,False,NA,NA,0.1043956043956044,True,6.01061393679651,1.97712117390567e-06,1
1334,SELL_SELPLG,SELL,SELPLG,Neutrophil,NK cell,False,NA,NA,0.21014492753623187,True,1.65236939315672,0.0310098101938767,1
76,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Proximal_tubular_cells,Distal_tubules_and_collecting_duct,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.20495495495495492, 0.759009009009009]"
266,ICAM1_aXb2 complex,ICAM1,"['ITGB2', 'ITGAX']",Endothelium,NK cell,False,NA,NA,0.15993788819875776,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
31,COL5A2_a1b1 complex,COL5A2,"['ITGA1', 'ITGB1']",Mesangial_cells,Proximal_tubular_cells,True,3.80515143068838,0.00014071735352043501,1,False,NA,NA,"[0.11180124223602483, 0.2712215320910973]"
523,ICAM4_aLb2 complex,ICAM4,"['ITGB2', 'ITGAL']",DC,B cell,False,NA,NA,0.13043478260869565,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1273,HLA-E_KLRK1,HLA-E,KLRK1,Nephron_epithelium,NK cell,False,NA,NA,0.2849331713244229,True,1.6996193448401398,0.0373947054533458,1
419,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",B cell,B cell,False,NA,NA,0.21621621621621626,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1026,CD55_ADGRE5,CD55,ADGRE5,B cell,NK cell,False,NA,NA,0.5540540540540541,True,4.21690878715005,0.00312233850766636,1
1426,LTBR_LTB,LTBR,LTB,DC,NK cell,False,NA,NA,0.13043478260869565,True,1.43943567105272,0.0402619482825343,1
852,TNFSF14_LTBR,TNFSF14,LTBR,CD8 T cell,B cell,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.10810810810810813
1369,SELP_CD24,SELP,CD24,Endothelium,Mast cell,False,NA,NA,0.13561076604554864,True,2.6453950949991603,0.0343053443888204,1
694,TNF_TNFRSF1B,TNF,TNFRSF1B,CD8 T cell,MNP,False,NA,NA,0.11612903225806452,True,6.01061393679651,1.97712117390567e-06,1
173,FN1_a4b7 complex,FN1,"['ITGB7', 'ITGA4']",Distal_tubules_and_collecting_duct,B cell,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.2702702702702703, 0.2432432432432433]"
913,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,Private,Proximal_tubular_cells,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.2898550724637681
203,FN1_a8b1 complex,FN1,"['ITGB1', 'ITGA8']",Mesangial_cells,Mesangial_cells,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.7288135593220338, 0.19491525423728812]"
1386,CD99_PILRA,CD99,PILRA,Mesangial_cells,MNP,True,7.31569349920593,6.5725053149725e-05,1,True,4.28198990333304,4.8230381652453106e-06,1
867,TNFSF14_LTBR,TNFSF14,LTBR,NK cell,Proximal_tubular_cells,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.2380952380952381
807,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Distal_tubules_and_collecting_duct,Endothelium,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.4880952380952381
98,FN1_a3b1 complex,FN1,"['ITGA3', 'ITGB1']",Distal_tubules_and_collecting_duct,Mesangial_cells,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.17796610169491525, 0.7288135593220338]"
226,TGFB3_TGFBR3,TGFB3,TGFBR3,Mesangial_cells,Podocytes,True,2.6481393259368,0.0189567092977734,1,False,NA,NA,0.4826254826254826
155,PLAUR_a4b1 complex,PLAUR,"['ITGB1', 'ITGA4']",Mast cell,B cell,True,1.83700465330314,0.0297683934149902,1,False,NA,NA,"[0.32432432432432434, 0.2432432432432433]"
1046,CD55_ADGRE5,CD55,ADGRE5,DC,NK cell,False,NA,NA,0.6521739130434783,True,4.21690878715005,0.00312233850766636,1
1251,HLA-E_KLRK1,HLA-E,KLRK1,Distal_tubules_and_collecting_duct,NK cell,False,NA,NA,0.8400900900900901,True,1.6996193448401398,0.0373947054533458,1
748,DPP4_CXCL12,DPP4,CXCL12,Loop_of_Henle,Podocytes,False,NA,NA,0.11348464619492656,True,7.7426278931753885,1.18324783246116e-07,1
1279,HLA-E_KLRK1,HLA-E,KLRK1,Podocytes,NK cell,False,NA,NA,0.6293436293436293,True,1.6996193448401398,0.0373947054533458,1
1439,LTBR_LTB,LTBR,LTB,Distal_tubules_and_collecting_duct,Neutrophil,False,NA,NA,0.29504504504504503,True,1.43943567105272,0.0402619482825343,1
1381,CD99_PILRA,CD99,PILRA,DC,MNP,True,7.31569349920593,6.5725053149725e-05,1,True,4.28198990333304,4.8230381652453106e-06,1
1169,CD55_ADGRE5,CD55,ADGRE5,Mesangial_cells,Mesangial_cells,False,NA,NA,0.1694915254237288,True,4.21690878715005,0.00312233850766636,1
1179,PTPRC_CD22,PTPRC,CD22,Distal_tubules_and_collecting_duct,B cell,True,4.410688292133,4.76772725790391e-05,1,False,NA,NA,0.32432432432432434
1410,LTBR_LTB,LTBR,LTB,B cell,CD8 T cell,False,NA,NA,0.10810810810810813,True,1.43943567105272,0.0402619482825343,1
274,EGFR_HBEGF,EGFR,HBEGF,Mesangial_cells,Distal_tubules_and_collecting_duct,False,NA,NA,0.16101694915254236,True,1.9884037425335697,0.0272063147104403,1
65,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Loop_of_Henle,Proximal_tubular_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.11180124223602483, 0.2712215320910973]"
680,PLXNB2_SEMA4C,PLXNB2,SEMA4C,Podocytes,Distal_tubules_and_collecting_duct,False,NA,NA,0.22007722007722008,True,2.93285695767678,0.007871246116878429,1
871,TNFSF14_LTBR,TNFSF14,LTBR,Private,Endothelium,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.11801242236024845
1331,SELL_SELPLG,SELL,SELPLG,Neutrophil,CD8 T cell,False,NA,NA,0.21014492753623187,True,1.65236939315672,0.0310098101938767,1
997,SEMA4A_PLXND1,SEMA4A,PLXND1,Mast cell,Endothelium,True,2.18048487240274,0.00667135760478158,1,False,NA,NA,0.265527950310559
1143,CD55_ADGRE5,CD55,ADGRE5,Private,B cell,False,NA,NA,0.3227722772277228,True,4.21690878715005,0.00312233850766636,1
440,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",DC,NK cell,False,NA,NA,0.3478260869565217,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
328,ICAM1_aLb2 complex,ICAM1,"['ITGB2', 'ITGAL']",MNP,CD8 T cell,False,NA,NA,0.15604395604395604,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
99,FN1_a3b1 complex,FN1,"['ITGA3', 'ITGB1']",Distal_tubules_and_collecting_duct,Podocytes,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.2432432432432433, 0.5714285714285714]"
836,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,Proximal_tubular_cells,DC,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.17391304347826084
742,DPP4_CXCL12,DPP4,CXCL12,CD8 T cell,Mesangial_cells,False,NA,NA,0.12903225806451613,True,7.7426278931753885,1.18324783246116e-07,1
902,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,Private,B cell,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.35135135135135137
1134,CD55_ADGRE5,CD55,ADGRE5,Podocytes,DC,False,NA,NA,0.3552123552123552,True,4.21690878715005,0.00312233850766636,1
1233,HLA-E_KLRC2,HLA-E,KLRC2,Podocytes,NK cell,False,NA,NA,0.6293436293436293,True,3.55694751490934,0.0007746719235593231,1
912,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,Private,Podocytes,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.20463320463320464
1464,LTBR_LTB,LTBR,LTB,MNP,Proximal_tubular_cells,False,NA,NA,0.2153846153846154,True,1.43943567105272,0.0402619482825343,1
959,CXCL12_CXCR4,CXCL12,CXCR4,Mesangial_cells,DC,True,7.7426278931753885,1.18324783246116e-07,1,False,NA,NA,0.9130434782608696
754,DPP4_CXCL12,DPP4,CXCL12,Proximal_tubular_cells,Loop_of_Henle,False,NA,NA,0.32712215320910976,True,7.7426278931753885,1.18324783246116e-07,1
1333,SELL_SELPLG,SELL,SELPLG,Neutrophil,MNP,False,NA,NA,0.21014492753623187,True,1.65236939315672,0.0310098101938767,1
1479,LTBR_LTB,LTBR,LTB,Podocytes,CD8 T cell,False,NA,NA,0.15444015444015444,True,1.43943567105272,0.0402619482825343,1
37,COL1A2_a1b1 complex,COL1A2,"['ITGA1', 'ITGB1']",Mesangial_cells,Mesangial_cells,True,11.7352958382638,0.000128758661947416,1,False,NA,NA,"[0.3898305084745763, 0.7288135593220338]"
216,FN1_aVb5 complex,FN1,"['ITGAV', 'ITGB5']",Distal_tubules_and_collecting_duct,Podocytes,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.2432432432432433, 0.11583011583011585]"
368,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",MNP,B cell,False,NA,NA,0.3923076923076923,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1311,SELL_SELPLG,SELL,SELPLG,Distal_tubules_and_collecting_duct,Private,False,NA,NA,0.11036036036036036,True,1.65236939315672,0.0310098101938767,1
904,TNFSF14_TNFRSF14,TNFSF14,TNFRSF14,Private,DC,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.39130434782608703
1250,HLA-E_KLRK1,HLA-E,KLRK1,Distal_tubules_and_collecting_duct,CD8 T cell,False,NA,NA,0.8400900900900901,True,1.6996193448401398,0.0373947054533458,1
322,ICAM1_aLb2 complex,ICAM1,"['ITGB2', 'ITGAL']",Endothelium,MNP,False,NA,NA,0.15993788819875776,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
230,THY1_aXb2 complex,THY1,"['ITGB2', 'ITGAX']",B cell,NK cell,False,NA,NA,0.2432432432432433,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
1492,LTBR_LTB,LTBR,LTB,Proximal_tubular_cells,DC,False,NA,NA,0.2380952380952381,True,1.43943567105272,0.0402619482825343,1
269,ICAM1_aXb2 complex,ICAM1,"['ITGB2', 'ITGAX']",Mast cell,MNP,False,NA,NA,0.1153846153846154,True,"[10.1285183950506, 5.41908546718856]","[7.82221790238649e-13, 9.085959486961573e-06]","[1, 1]"
685,TNF_TNFRSF1B,TNF,TNFRSF1B,B cell,CD8 T cell,False,NA,NA,0.13513513513513514,True,6.01061393679651,1.97712117390567e-06,1
82,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",Proximal_tubular_cells,Proximal_tubular_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.11180124223602483, 0.2712215320910973]"
999,SEMA4A_PLXND1,SEMA4A,PLXND1,Mast cell,Mesangial_cells,True,2.18048487240274,0.00667135760478158,1,False,NA,NA,0.1271186440677966
320,ICAM1_aLb2 complex,ICAM1,"['ITGB2', 'ITGAL']",Endothelium,B cell,False,NA,NA,0.15993788819875776,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1484,LTBR_LTB,LTBR,LTB,Podocytes,NK cell,False,NA,NA,0.15444015444015444,True,1.43943567105272,0.0402619482825343,1
1191,PTPRC_CD22,PTPRC,CD22,Private,Mast cell,True,4.410688292133,4.76772725790391e-05,1,False,NA,NA,0.1153846153846154
650,CCL5_CCR5,CCL5,CCR5,Loop_of_Henle,DC,True,2.9274540433678995,0.000339714595575179,1,False,NA,NA,0.17391304347826084
1298,SELL_SELPLG,SELL,SELPLG,B cell,Private,False,NA,NA,0.6621621621621622,True,1.65236939315672,0.0310098101938767,1
112,FN1_a4b1 complex,FN1,"['ITGB1', 'ITGA4']",Distal_tubules_and_collecting_duct,MNP,True,5.7094563491760715,0.0181158810046262,1,False,NA,NA,"[0.5747252747252747, 0.3263736263736264]"
645,CCL5_CCR5,CCL5,CCR5,Distal_tubules_and_collecting_duct,CD8 T cell,True,2.9274540433678995,0.000339714595575179,1,False,NA,NA,0.21935483870967745
354,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",Distal_tubules_and_collecting_duct,B cell,False,NA,NA,0.15990990990990991,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
797,CCL5_CCR1,CCL5,CCR1,MNP,MNP,True,2.9274540433678995,0.000339714595575179,1,True,2.89478592916485,3.55986110154396e-05,1
1103,CD55_ADGRE5,CD55,ADGRE5,NK cell,DC,False,NA,NA,0.4067796610169492,True,4.21690878715005,0.00312233850766636,1
355,ICAM2_aLb2 complex,ICAM2,"['ITGB2', 'ITGAL']",Distal_tubules_and_collecting_duct,CD8 T cell,False,NA,NA,0.15990990990990991,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
862,TNFSF14_LTBR,TNFSF14,LTBR,NK cell,Distal_tubules_and_collecting_duct,True,1.6880259119071002,0.0279420317848639,1,False,NA,NA,0.29504504504504503
464,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",Mast cell,B cell,False,NA,NA,0.3076923076923077,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
427,ICAM3_aLb2 complex,ICAM3,"['ITGB2', 'ITGAL']",B cell,NK cell,False,NA,NA,0.3648648648648649,True,"[10.1285183950506, 4.76710229557314]","[7.82221790238649e-13, 1.28565836060683e-08]","[1, 1]"
1519,LAIR1_LILRB4,LAIR1,LILRB4,Private,MNP,True,3.7702558889103504,4.07767586446817e-05,1,True,4.85937078071363,6.360364419824e-07,1
1127,CD55_ADGRE5,CD55,ADGRE5,Neutrophil,Mesangial_cells,False,NA,NA,0.15942028985507245,True,4.21690878715005,0.00312233850766636,1
994,SEMA4A_PLXND1,SEMA4A,PLXND1,Distal_tubules_and_collecting_duct,Mesangial_cells,True,2.18048487240274,0.00667135760478158,1,False,NA,NA,0.1271186440677966
25,COL18A1_a11b1 complex,COL18A1,"['ITGB1', 'ITGA11']",Podocytes,Mesangial_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.7288135593220338, 0.1016949152542373]"
1004,EPHB4_EFNB1,EPHB4,EFNB1,Endothelium,Podocytes,True,3.24159033491154,0.0202650922620639,1,False,NA,NA,0.29343629343629346
157,PLAUR_a4b1 complex,PLAUR,"['ITGB1', 'ITGA4']",Mast cell,DC,True,1.83700465330314,0.0297683934149902,1,False,NA,NA,"[0.3043478260869565, 0.2608695652173913]"
827,TNFRSF10B_TNFSF10,TNFRSF10B,TNFSF10,MNP,NK cell,True,2.2879426863802403,0.0497834188612391,1,False,NA,NA,0.2059973924380704
51,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",DC,Mesangial_cells,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.3898305084745763, 0.7288135593220338]"
287,ICAM1_ITGAL,ICAM1,ITGAL,DC,MNP,False,NA,NA,0.17391304347826084,True,4.76710229557314,1.28565836060683e-08,1
1138,CD55_ADGRE5,CD55,ADGRE5,Podocytes,Mesangial_cells,False,NA,NA,0.3552123552123552,True,4.21690878715005,0.00312233850766636,1
49,COL18A1_a1b1 complex,COL18A1,"['ITGA1', 'ITGB1']",DC,Distal_tubules_and_collecting_duct,True,2.6145127218695,0.0454013803960654,1,False,NA,NA,"[0.20495495495495492, 0.759009009009009]"
1067,CD55_ADGRE5,CD55,ADGRE5,Endothelium,NK cell,False,NA,NA,0.12318840579710146,True,4.21690878715005,0.00312233850766636,1
688,TNF_TNFRSF1B,TNF,TNFRSF1B,B cell,NK cell,False,NA,NA,0.13513513513513514,True,6.01061393679651,1.97712117390567e-06,1
1419,LTBR_LTB,LTBR,LTB,B cell,Proximal_tubular_cells,False,NA,NA,0.10810810810810813,True,1.43943567105272,0.0402619482825343,1
1212,HLA-E_KLRC2,HLA-E,KLRC2,DC,NK cell,False,NA,NA,0.9565217391304348,True,3.55694751490934,0.0007746719235593231,1
